backbone,fov_ratio,seed,success,failure_reason,mu_err,med_err,p_match_at_1,p_match_at_3,p_match_at_5,p_match_at_10,n_tiles,n_correspondences,runtime_s,extra_transform_family
pyramid_sift,0.05,7,True,,0.052790809085293336,0.05274354652803691,1.0,1.0,1.0,1.0,49,2976,1.1982091029640287,affine
pyramid_sift,0.02,0,True,,0.13431840560817096,0.13398475237853708,1.0,1.0,1.0,1.0,49,1475,1.0138179099885747,affine
pyramid_sift,0.02,1,True,,0.14978946154810446,0.14857580507720336,1.0,1.0,1.0,1.0,49,1393,1.074401994002983,affine
pyramid_sift,0.02,2,True,,0.1518026276969067,0.15246580219179987,1.0,1.0,1.0,1.0,49,1560,1.0488619729876518,affine
pyramid_sift,0.02,3,True,,0.1563501809612703,0.15538652764127214,1.0,1.0,1.0,1.0,49,1471,1.060546511085704,affine
pyramid_sift,0.02,4,True,,0.171410484219357,0.173745012359517,1.0,1.0,1.0,1.0,49,1381,1.0499643390066922,affine
pyramid_sift,0.02,5,True,,0.15774858598163327,0.15784820628668267,1.0,1.0,1.0,1.0,49,1467,1.09754495206289,affine
pyramid_sift,0.02,6,True,,0.16919902643811421,0.17027947806172167,1.0,1.0,1.0,1.0,49,1623,1.0762673689750955,affine
pyramid_sift,0.02,7,True,,0.15477217404023935,0.15467217925752658,1.0,1.0,1.0,1.0,49,1630,1.0477302240906283,affine
pyramid_loftr,0.5,0,True,,1.3398715407649644,1.339009865233933,0.0,1.0,1.0,1.0,58,4841,0.9885098049417138,affine
pyramid_loftr,0.5,1,True,,1.246939845817078,1.2514671038534348,0.0,1.0,1.0,1.0,58,4995,0.5561213849578053,affine
pyramid_loftr,0.5,2,True,,1.2918667644058153,1.286143161580859,0.0,1.0,1.0,1.0,58,5045,0.560181173030287,affine
pyramid_loftr,0.5,3,True,,1.219361911930728,1.214156832642371,0.0,1.0,1.0,1.0,58,4689,0.5547728720121086,affine
pyramid_loftr,0.5,4,True,,1.306494933991576,1.3046013752714187,0.0,1.0,1.0,1.0,58,4662,0.5565571330953389,affine
pyramid_loftr,0.5,5,True,,1.240712002326878,1.2432515456861333,0.015625,1.0,1.0,1.0,58,5096,0.55874835094437,affine
pyramid_loftr,0.5,6,True,,1.250201567626878,1.2492453993872443,0.0,1.0,1.0,1.0,58,5135,0.5574605090077966,affine
pyramid_loftr,0.5,7,True,,1.2297697244935257,1.242401651093826,0.015625,1.0,1.0,1.0,58,4840,0.5558002981124446,affine
pyramid_loftr,0.25,0,True,,0.7687905823024649,0.76914079073865,0.953125,1.0,1.0,1.0,58,5407,0.5591512109385803,affine
pyramid_loftr,0.25,1,True,,0.7089446181064412,0.7070188709998914,1.0,1.0,1.0,1.0,58,5734,0.5585739630041644,affine
pyramid_loftr,0.25,2,True,,0.7080053650676706,0.716610844532601,1.0,1.0,1.0,1.0,58,5595,0.5592494810698554,affine
pyramid_loftr,0.25,3,True,,0.7346020015745236,0.7351331969544019,1.0,1.0,1.0,1.0,58,5408,0.5549940740456805,affine
