backbone,fov_ratio,seed,success,failure_reason,mu_err,med_err,p_match_at_1,p_match_at_3,p_match_at_5,p_match_at_10,n_tiles,n_correspondences,runtime_s,extra_transform_family
pyramid_loftr,0.05,4,True,,446.99222656123504,432.8561005539905,0.0,0.0,0.0,0.0,49,3882,0.4844198339851573,affine
pyramid_loftr,0.05,5,True,,804.223784813088,657.1969774614464,0.0,0.0,0.0,0.0,49,3724,0.48078255297150463,homography
pyramid_loftr,0.05,6,True,,293.83090083643077,225.65916812900412,0.0,0.0,0.0,0.0,49,4192,0.48568943701684475,homography
pyramid_loftr,0.05,7,True,,449.1992862976049,449.16809357894596,0.0,0.0,0.0,0.0,49,3680,0.4813798100221902,affine
pyramid_loftr,0.02,0,True,,2006.5695345483148,579.4161562408432,0.0,0.0,0.0,0.0,49,3468,0.4816185989184305,homography
pyramid_loftr,0.02,1,True,,504.70657700126765,340.34732655292817,0.0,0.0,0.0,0.0,49,3564,0.4834159289021045,homography
pyramid_loftr,0.02,2,True,,729.603831009095,579.9130979811391,0.0,0.0,0.0,0.0,49,3410,0.4848868119297549,homography
pyramid_loftr,0.02,3,True,,461.1240389135821,455.4406058715335,0.0,0.0,0.0,0.0,49,3443,0.4847352629294619,affine
pyramid_loftr,0.02,4,True,,537.2417907592314,201.80397893891467,0.0,0.0,0.0,0.0,49,3281,0.47967085894197226,homography
pyramid_loftr,0.02,5,True,,676.8882293748554,637.3746960936493,0.0,0.0,0.0,0.0,49,3428,0.4831588609376922,affine
pyramid_loftr,0.02,6,True,,341.58891457363774,327.6442922690573,0.0,0.0,0.0,0.0,49,3578,0.4844054749701172,affine
pyramid_loftr,0.02,7,True,,1067.263353192215,367.2061938520446,0.0,0.0,0.0,0.0,49,3244,0.48368756903801113,homography
