pair_id,group,subclass,backbone,mode,fov_ratio,scale_ratio,n_gt,n_matches,n_inliers,family,runtime_s,mu_ed,med_ed,p1,p3,p5,p10,mu_ed_tps,med_ed_tps,status,error
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_1#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,loftr,direct,0.3333,1.00000,26,186,10,homography,0.05,80.504,49.219,0.000,0.000,0.000,0.038,54.579,47.162,ok,
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_1#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,loftr,direct,0.3333,1.00000,26,176,5,homography,0.05,3034.913,1143.614,0.000,0.000,0.000,0.000,,,ok,
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_2#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,loftr,direct,0.3333,1.00000,44,128,9,affine,0.04,35.636,22.064,0.000,0.023,0.068,0.205,,,ok,
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_2#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,loftr,direct,0.3333,1.00000,44,177,7,homography,0.05,269.936,262.407,0.000,0.000,0.023,0.023,,,ok,
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_3#0,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,loftr,direct,0.3333,1.00000,53,204,24,homography,0.04,12.860,11.983,0.000,0.038,0.132,0.377,14.995,13.478,ok,
eval_In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning_3#1,SerialSectioning,In718-SolutionStrengthened_SEM-SE_EBSD_SameSliceSerialSectioning,loftr,direct,0.3333,1.00000,53,127,6,affine,0.04,13.172,11.143,0.019,0.019,0.057,0.434,,,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#0,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,loftr,direct,1.0000,1.00000,24,1366,364,affine,0.20,59.347,57.454,0.000,0.000,0.042,0.042,58.691,58.861,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#1,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,loftr,direct,1.0000,1.00000,24,811,369,affine,0.20,60.064,58.130,0.000,0.000,0.042,0.042,60.624,62.578,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#2,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,loftr,direct,1.0000,1.00000,24,723,214,affine,0.20,65.920,62.790,0.000,0.000,0.000,0.000,65.052,62.844,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#3,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,loftr,direct,1.0000,1.00000,24,565,205,homography,0.20,68.201,66.368,0.000,0.000,0.000,0.000,61.890,63.566,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#4,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,loftr,direct,1.0000,1.00000,17,907,338,affine,0.20,192.007,196.266,0.000,0.000,0.000,0.000,170.103,186.894,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#5,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,loftr,direct,1.0000,1.00000,17,635,324,homography,0.20,171.500,198.486,0.000,0.000,0.000,0.000,167.142,184.945,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#6,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,loftr,direct,1.0000,1.00000,17,564,197,affine,0.20,187.768,194.529,0.000,0.000,0.000,0.000,159.576,183.111,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#7,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,loftr,direct,1.0000,1.00000,17,571,201,homography,0.20,173.637,191.134,0.000,0.000,0.000,0.000,171.932,192.445,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#8,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,loftr,direct,1.0000,1.00000,24,753,349,affine,0.20,70.849,67.391,0.000,0.000,0.000,0.000,63.716,65.520,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#9,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,loftr,direct,1.0000,1.00000,24,749,354,homography,0.20,68.323,67.978,0.000,0.000,0.000,0.000,66.066,64.372,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#10,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,loftr,direct,1.0000,1.00000,24,727,211,affine,0.20,71.502,71.509,0.000,0.000,0.000,0.000,66.147,63.000,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#11,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,loftr,direct,1.0000,1.00000,24,1498,569,affine,0.20,22.953,25.623,0.000,0.000,0.125,0.125,21.872,23.594,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#12,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,loftr,direct,1.0000,1.00000,17,790,350,affine,0.20,191.445,196.733,0.000,0.000,0.000,0.000,197.528,197.967,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#13,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,loftr,direct,1.0000,1.00000,17,667,340,affine,0.20,189.862,194.843,0.000,0.000,0.000,0.000,182.012,189.389,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#14,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,loftr,direct,1.0000,1.00000,17,601,196,affine,0.20,188.050,193.488,0.000,0.000,0.000,0.000,183.305,188.847,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#15,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,loftr,direct,1.0000,1.00000,17,575,223,affine,0.20,177.992,189.663,0.000,0.000,0.000,0.000,176.414,188.986,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#16,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,loftr,direct,1.0000,1.00000,24,755,207,affine,0.20,79.144,75.393,0.000,0.000,0.000,0.000,64.195,64.031,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#17,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,loftr,direct,1.0000,1.00000,24,930,220,homography,0.20,61.093,59.473,0.000,0.000,0.000,0.000,64.853,62.135,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#18,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,loftr,direct,1.0000,1.00000,24,970,318,affine,0.20,71.691,68.346,0.000,0.000,0.000,0.000,63.991,66.069,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#19,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,loftr,direct,1.0000,1.00000,24,1231,531,affine,0.20,24.541,28.174,0.000,0.042,0.042,0.125,24.270,26.845,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#20,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,loftr,direct,1.0000,1.00000,17,633,191,affine,0.20,181.807,191.241,0.000,0.000,0.000,0.000,183.180,191.201,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#21,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,loftr,direct,1.0000,1.00000,17,702,196,affine,0.20,170.769,184.451,0.000,0.000,0.000,0.000,171.084,186.181,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#22,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,loftr,direct,1.0000,1.00000,17,702,296,affine,0.20,187.345,193.114,0.000,0.000,0.000,0.000,183.261,190.413,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#23,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,loftr,direct,1.0000,1.00000,17,551,190,affine,0.20,178.855,190.808,0.000,0.000,0.000,0.000,167.137,182.135,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#24,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,loftr,direct,1.0000,1.00000,24,1207,315,affine,0.20,62.053,63.784,0.000,0.000,0.000,0.042,62.378,63.302,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#25,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,loftr,direct,1.0000,1.00000,24,784,204,affine,0.20,66.580,65.226,0.000,0.000,0.000,0.000,60.336,61.131,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#26,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,loftr,direct,1.0000,1.00000,24,618,213,affine,0.20,62.243,64.519,0.000,0.000,0.000,0.042,58.589,59.479,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#27,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,loftr,direct,1.0000,1.00000,24,704,375,homography,0.20,66.208,66.024,0.000,0.000,0.000,0.000,57.638,53.447,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#28,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,loftr,direct,1.0000,1.00000,17,600,210,affine,0.20,173.416,185.534,0.000,0.000,0.000,0.000,175.869,189.122,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#29,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,loftr,direct,1.0000,1.00000,17,555,204,affine,0.20,185.245,194.071,0.000,0.000,0.000,0.000,168.380,186.706,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#30,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,loftr,direct,1.0000,1.00000,17,489,195,affine,0.20,184.979,192.947,0.000,0.000,0.000,0.000,171.444,185.795,ok,
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#31,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,loftr,direct,1.0000,1.00000,17,664,373,affine,0.20,184.242,192.341,0.000,0.000,0.000,0.000,161.365,179.919,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization_0#0,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization,loftr,direct,1.0000,1.00000,13,886,356,affine,0.20,57.106,55.085,0.000,0.000,0.000,0.000,58.399,50.653,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization_0#1,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization,loftr,direct,1.0000,1.00000,13,618,197,affine,0.20,62.990,64.371,0.000,0.000,0.000,0.000,63.768,64.715,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization_0#2,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization,loftr,direct,1.0000,1.00000,13,610,197,affine,0.20,62.281,64.073,0.000,0.000,0.000,0.000,76.774,81.471,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization_0#3,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization,loftr,direct,1.0000,1.00000,13,619,213,affine,0.20,79.967,85.300,0.000,0.000,0.000,0.000,80.560,80.380,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization_0#4,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization,loftr,direct,1.0000,1.00000,13,622,194,homography,0.20,61.832,63.365,0.000,0.000,0.000,0.000,58.133,57.072,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization_0#5,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization,loftr,direct,1.0000,1.00000,13,734,308,affine,0.20,56.925,55.210,0.000,0.000,0.000,0.000,63.047,60.819,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization_0#6,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization,loftr,direct,1.0000,1.00000,13,790,313,affine,0.20,59.485,59.898,0.000,0.000,0.000,0.000,63.861,59.431,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization_0#7,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization,loftr,direct,1.0000,1.00000,13,775,199,homography,0.20,67.789,62.653,0.077,0.077,0.077,0.077,68.979,71.554,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization_0#8,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization,loftr,direct,1.0000,1.00000,13,619,195,homography,0.20,75.981,75.426,0.000,0.000,0.000,0.000,69.727,62.544,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization_0#9,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization,loftr,direct,1.0000,1.00000,13,723,318,homography,0.20,64.046,64.336,0.000,0.000,0.000,0.000,61.780,63.625,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization_0#10,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization,loftr,direct,1.0000,1.00000,13,838,319,affine,0.20,57.537,56.365,0.000,0.000,0.000,0.000,58.548,52.188,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization_0#11,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization,loftr,direct,1.0000,1.00000,13,817,194,homography,0.20,70.891,67.305,0.000,0.000,0.000,0.077,71.839,73.673,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization_0#12,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization,loftr,direct,1.0000,1.00000,13,554,180,affine,0.20,68.193,73.393,0.000,0.000,0.000,0.000,63.378,59.918,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization_0#13,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization,loftr,direct,1.0000,1.00000,13,674,202,affine,0.20,57.661,56.895,0.000,0.000,0.000,0.000,55.860,52.271,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization_0#14,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization,loftr,direct,1.0000,1.00000,13,801,197,homography,0.20,62.409,64.048,0.000,0.000,0.000,0.000,70.726,73.066,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization_0#15,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_DislocationCharacterization,loftr,direct,1.0000,1.00000,13,744,301,affine,0.20,60.889,62.053,0.000,0.000,0.000,0.000,63.541,64.949,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#0,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,loftr,direct,1.0000,1.00000,18,1237,379,affine,0.64,535.004,537.753,0.000,0.000,0.000,0.000,541.609,542.113,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#1,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,loftr,direct,1.0000,1.00000,18,676,328,affine,0.64,552.448,552.542,0.000,0.000,0.000,0.000,612.865,620.355,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#2,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,loftr,direct,1.0000,1.00000,18,624,306,affine,0.64,548.573,549.325,0.000,0.000,0.000,0.000,646.813,651.924,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#3,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,loftr,direct,1.0000,1.00000,27,1217,359,affine,0.64,447.703,447.084,0.000,0.000,0.000,0.000,479.071,475.988,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#4,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,loftr,direct,1.0000,1.00000,27,684,357,affine,0.64,461.281,460.330,0.000,0.000,0.000,0.000,477.104,472.808,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#5,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,loftr,direct,1.0000,1.00000,27,645,336,affine,0.64,463.999,462.064,0.000,0.000,0.000,0.000,481.966,476.235,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#6,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,loftr,direct,1.0000,1.00000,18,669,361,affine,0.64,519.030,521.172,0.000,0.000,0.000,0.000,541.071,545.512,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#7,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,loftr,direct,1.0000,1.00000,18,1075,352,affine,0.64,535.734,538.442,0.000,0.000,0.000,0.000,524.941,527.682,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#8,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,loftr,direct,1.0000,1.00000,18,1075,335,homography,0.64,558.131,560.153,0.000,0.000,0.000,0.000,587.281,592.943,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#9,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,loftr,direct,1.0000,1.00000,27,663,339,affine,0.64,428.969,429.728,0.000,0.000,0.000,0.000,418.564,416.086,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#10,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,loftr,direct,1.0000,1.00000,27,1446,360,affine,0.64,455.022,455.665,0.000,0.000,0.000,0.000,497.627,494.784,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#11,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,loftr,direct,1.0000,1.00000,27,1246,367,affine,0.64,455.146,455.479,0.000,0.000,0.000,0.000,480.315,480.101,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#12,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,loftr,direct,1.0000,1.00000,18,681,350,affine,0.64,498.050,494.900,0.000,0.000,0.000,0.000,512.514,514.894,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#13,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,loftr,direct,1.0000,1.00000,18,928,371,affine,0.64,534.728,537.302,0.000,0.000,0.000,0.000,541.062,543.132,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#14,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,loftr,direct,1.0000,1.00000,18,1165,381,affine,0.64,534.168,536.779,0.000,0.000,0.000,0.000,556.240,559.579,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#15,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,loftr,direct,1.0000,1.00000,27,624,309,affine,0.64,430.397,430.271,0.000,0.000,0.000,0.000,428.291,427.113,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#16,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,loftr,direct,1.0000,1.00000,27,1268,369,affine,0.64,431.144,430.359,0.000,0.000,0.000,0.000,452.760,451.952,ok,
eval_MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization_0#17,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-900C_TEM_largeFOV-DislocationCharacterization,loftr,direct,1.0000,1.00000,27,1462,382,affine,0.64,446.180,444.288,0.000,0.000,0.000,0.000,463.509,464.197,ok,
eval_TRIP1-Bainitic_LOM_SEM_EBSD_Multiscale_0#0,Multiscale,TRIP1-Bainitic_LOM_SEM_EBSD_Multiscale,loftr,direct,0.9319,0.42058,51,705,175,affine,0.28,1.605,1.496,0.255,0.941,1.000,1.000,4.627,4.082,ok,
eval_TRIP1-Bainitic_LOM_SEM_EBSD_Multiscale_0#1,Multiscale,TRIP1-Bainitic_LOM_SEM_EBSD_Multiscale,loftr,direct,0.9942,0.95459,46,9172,8835,homography,0.16,1.884,1.460,0.304,0.848,0.935,1.000,1.217,1.110,ok,
eval_TRIP1-Bainitic_LOM_SEM_EBSD_Multiscale_0#2,Multiscale,TRIP1-Bainitic_LOM_SEM_EBSD_Multiscale,loftr,direct,0.9669,0.96694,53,7526,3967,affine,0.16,9.962,3.074,0.038,0.491,0.585,0.642,8.498,3.476,ok,
eval_TRIP1-Bainitic_LOM_SEM_EBSD_Multiscale_0#3,Multiscale,TRIP1-Bainitic_LOM_SEM_EBSD_Multiscale,loftr,direct,0.4887,0.71330,54,338,5,homography,0.25,1300.885,1257.044,0.000,0.000,0.000,0.000,,,ok,
eval_TRIP1-Bainitic_LOM_SEM_EBSD_Multiscale_0#4,Multiscale,TRIP1-Bainitic_LOM_SEM_EBSD_Multiscale,loftr,direct,0.4867,0.71002,54,270,4,affine,0.34,1314.434,1351.047,0.000,0.000,0.000,0.000,,,ok,
eval_TRIP1-Bainitic_LOM_SEM_EBSD_Multiscale_0#5,Multiscale,TRIP1-Bainitic_LOM_SEM_EBSD_Multiscale,loftr,direct,0.4856,0.71002,54,242,5,homography,0.34,19160.976,2189.629,0.000,0.000,0.000,0.000,,,ok,
eval_TRIP1-Bainitic_LOM_SEM_EBSD_Multiscale_0#6,Multiscale,TRIP1-Bainitic_LOM_SEM_EBSD_Multiscale,loftr,direct,0.4856,0.71002,54,15,4,homography,0.32,1246.501,1062.184,0.000,0.000,0.000,0.000,,,ok,
eval_Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning_0#0,SerialSectioning,Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning,loftr,direct,0.6256,5.42118,14,114,4,affine,0.08,166.507,159.435,0.071,0.071,0.071,0.071,,,ok,
eval_Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning_0#1,SerialSectioning,Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning,loftr,direct,0.6256,5.42118,14,102,4,affine,0.08,2091.947,2098.894,0.000,0.000,0.000,0.000,,,ok,
eval_Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning_0#2,SerialSectioning,Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning,loftr,direct,0.6256,5.42118,14,287,15,homography,0.09,81.457,88.087,0.000,0.000,0.071,0.143,77.953,72.418,ok,
eval_Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning_1#0,SerialSectioning,Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning,loftr,direct,0.6256,5.42118,15,155,7,homography,0.08,59.486,62.906,0.000,0.000,0.000,0.000,,,ok,
eval_Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning_1#1,SerialSectioning,Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning,loftr,direct,0.6256,5.42118,15,141,5,affine,0.08,722.162,667.305,0.000,0.000,0.000,0.000,,,ok,
eval_Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning_1#2,SerialSectioning,Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning,loftr,direct,0.6256,5.42118,15,402,35,affine,0.09,67.506,44.767,0.000,0.000,0.067,0.067,65.337,36.736,ok,
eval_Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning_2#0,SerialSectioning,Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning,loftr,direct,0.6256,5.42118,19,131,6,homography,0.07,840.116,872.399,0.000,0.000,0.000,0.000,,,ok,
eval_Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning_2#1,SerialSectioning,Ta-AM-Spalled_SEM-BSE_EBSD_SameSliceSerialSectioning,loftr,direct,0.6256,5.42118,19,66,4,affine,0.07,9247.396,7547.178,0.000,0.000,0.000,0.000,,,ok,
