pair_id,group,subclass,backbone,mode,fov_ratio,scale_ratio,n_gt,n_matches,n_inliers,family,runtime_s,mu_ed,med_ed,p1,p3,p5,p10,mu_ed_tps,med_ed_tps,status,error,rung,area_ratio,n_gt_inside
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#5,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,roma,direct,0.7070,1.00000,17,10000,2726,homography,0.90,25.185,18.411,0.000,0.000,0.059,0.059,20.428,21.977,ok,,0.5,0.5000,8
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#5,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,roma,pyramid_v2,0.7070,1.00000,17,10000,3212,affine@direct,0.97,17.832,13.360,0.000,0.059,0.118,0.353,21.915,23.196,ok,,0.5,0.5000,8
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#5,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,roma,direct,0.5000,1.00000,17,10000,368,affine,0.91,598.172,720.592,0.000,0.000,0.000,0.000,589.656,705.842,ok,,0.25,0.2500,5
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#5,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,roma,pyramid_v2,0.5000,1.00000,17,10000,255,affine@direct+zoom,3.49,949.749,931.069,0.000,0.000,0.000,0.000,958.113,966.654,ok,,0.25,0.2500,5
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#5,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,roma,direct,0.3164,1.00000,17,10000,533,homography,0.87,976.040,907.811,0.000,0.000,0.000,0.000,936.481,900.773,ok,,0.1,0.1000,1
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#5,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,roma,pyramid_v2,0.3164,1.00000,17,10000,459,homography@direct,1.58,2477.309,1010.707,0.000,0.000,0.000,0.000,923.494,894.469,ok,,0.1,0.1000,1
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#5,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,roma,direct,0.2236,1.00000,17,10000,909,homography,0.78,17805.123,926.408,0.000,0.000,0.000,0.000,956.898,900.663,ok,,0.05,0.0500,1
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#5,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,roma,pyramid_v2,0.2236,1.00000,17,10000,1267,affine@direct,1.36,968.235,888.732,0.000,0.000,0.000,0.000,981.793,928.437,ok,,0.05,0.0500,1
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#5,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,roma,direct,0.1416,1.00000,17,10000,681,affine,0.71,1198.020,1002.551,0.000,0.000,0.000,0.000,1092.474,955.298,ok,,0.02,0.0200,1
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#5,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,roma,pyramid_v2,0.1416,1.00000,17,10000,1144,affine@direct+zoom,1.98,1677.896,1672.250,0.000,0.000,0.000,0.000,1659.026,1626.246,ok,,0.02,0.0200,1
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#6,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,roma,direct,0.7070,1.00000,17,10000,153,affine,0.90,116.509,118.891,0.000,0.000,0.000,0.000,98.536,106.174,ok,,0.5,0.5000,8
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#6,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,roma,pyramid_v2,0.7070,1.00000,17,10000,106,homography@direct,1.71,762.027,718.745,0.000,0.000,0.000,0.000,691.053,720.717,ok,,0.5,0.5000,8
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#6,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,roma,direct,0.5000,1.00000,17,10000,235,affine,0.90,625.337,531.021,0.000,0.000,0.000,0.000,614.164,576.841,ok,,0.25,0.2500,5
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#6,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,roma,pyramid_v2,0.5000,1.00000,17,10000,198,homography@direct,1.84,494.110,404.175,0.000,0.000,0.000,0.000,312.692,282.341,ok,,0.25,0.2500,5
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#6,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,roma,direct,0.3164,1.00000,17,10000,1188,homography,0.86,1240.260,1015.725,0.000,0.000,0.000,0.000,959.161,892.476,ok,,0.1,0.1000,1
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#6,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,roma,pyramid_v2,0.3164,1.00000,17,10000,1302,homography@direct,1.53,1592.511,1569.744,0.000,0.000,0.000,0.000,958.496,924.780,ok,,0.1,0.1000,1
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#6,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,roma,direct,0.2236,1.00000,17,10000,811,affine,0.77,912.966,796.698,0.000,0.000,0.000,0.000,929.222,892.105,ok,,0.05,0.0500,1
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#6,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,roma,pyramid_v2,0.2236,1.00000,17,10000,3819,affine@direct+zoom,1.83,1137.250,1099.823,0.000,0.000,0.000,0.000,1144.676,1121.015,ok,,0.05,0.0500,1
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#6,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,roma,direct,0.1416,1.00000,17,10000,429,homography,0.71,1202.956,924.948,0.000,0.000,0.000,0.000,846.709,814.157,ok,,0.02,0.0200,1
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#6,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,roma,pyramid_v2,0.1416,1.00000,17,10000,1289,homography@direct+zoom,1.83,995.546,1007.351,0.000,0.000,0.000,0.000,818.070,817.923,ok,,0.02,0.0200,1
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#9,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,roma,direct,0.7070,1.00000,24,10000,150,homography,0.93,493.802,474.186,0.000,0.000,0.000,0.000,571.811,510.998,ok,,0.5,0.5000,14
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#9,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,roma,pyramid_v2,0.7070,1.00000,24,10000,188,homography@direct+zoom,2.50,664.674,691.777,0.000,0.000,0.000,0.000,736.213,764.461,ok,,0.5,0.5000,14
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#9,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,roma,direct,0.5000,1.00000,24,10000,522,homography,0.89,1944.969,1141.362,0.000,0.000,0.000,0.000,679.194,530.720,ok,,0.25,0.2500,7
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#9,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,roma,pyramid_v2,0.5000,1.00000,24,10000,396,homography@direct,1.72,1420.995,950.504,0.000,0.000,0.000,0.000,717.576,592.980,ok,,0.25,0.2500,7
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#9,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,roma,direct,0.3164,1.00000,24,10000,486,affine,0.86,651.102,530.945,0.000,0.000,0.000,0.000,584.057,544.231,ok,,0.1,0.1000,0
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#9,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,roma,pyramid_v2,0.3164,1.00000,24,10000,493,affine@direct,1.65,646.335,546.704,0.000,0.000,0.000,0.000,604.176,563.805,ok,,0.1,0.1000,0
eval_MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization_0#9,DislocationCharacterization,MoTaTiZrHf-HEA-DDRX-1100C_TEM_DislocationCharacterization,roma,direct,0.2236,1.00000,24,10000,870,homography,0.79,534.551,475.694,0.000,0.000,0.000,0.000,521.733,519.381,ok,,0.05,0.0500,0
